country,year,biofuel_share,coal_share,gas_share,oil_share,nuclear_share,hydro_share,solar_share,wind_share,other_renewables_share
Japan,2003,0.0,20.116965224846485,13.53247296283271,50.64133959784189,10.377183272530434,4.346367465613002,0.04484450286132887,0.03910725891015055,0.90171971456401
Japan,2002,0.0,19.50617519203661,12.28046009011958,49.296521128427756,14.214221569239522,3.799116955370897,0.03273346737852404,0.019459214697149223,0.8513123827299712
Japan,2001,,,,,,,,,
Japan,2000,,,,,,,,,
Japan,1999,,,,,,,,,
Japan,1998,,,,,,,,,
Japan,1997,,,,,,,,,
Japan,1996,,,,,,,,,
Japan,1995,,,,,,,,,
Japan,1994,,,,,,,,,
Japan,1993,,,,,,,,,
Japan,1992,,,,,,,,,
Japan,1991,,,,,,,,,
Japan,1990,,,,,,,,,
Russia,2022,0.0453168177601057,11.05640641746944,50.842217481351824,24.417728108563,6.973207879967873,6.421145123713541,0.07792449223857603,0.13647377094485502,0.029579907990786622
Russia,2021,0.030312759991090267,10.881983540777354,54.26957111160814,21.840955317322344,6.385175356629451,6.4189070208971675,0.06917849790497779,0.07734270410401155,0.02657369076548238
Russia,2020,0.02444494556170064,11.321378095570328,52.44188783831761,22.43861489043922,6.7383594568565925,6.9090282713101665,0.060567491764071855,0.037014155159028984,0.02870485502128779
Russia,2019,0.019741778963451567,11.825492700017701,53.03218327723318,22.639487783192777,6.309527461303905,6.115535240328707,0.03099721884406513,0.009906696819628054,0.017127843296585853
Russia,2018,0.013930755851302446,11.93894206570602,53.839445432719955,22.03747254865192,6.15270311746861,5.974766141582204,0.019569395124448677,0.007427367277862785,0.015743175617670878
Russia,2017,0.009678615908795011,11.989029264302363,52.94996352095273,22.587715527300325,6.371845545011704,6.052475785036465,0.017785070857785752,0.004544527774434206,0.016962142855388208
Russia,2016,0.004868627982328117,12.826202708662414,51.978955170192535,22.806988927825557,6.241210365630255,6.106952388401841,0.015495582461521464,0.004905698753767163,0.014420530089789116
Russia,2015,0.0,13.509216756050899,51.53167066722686,22.852849157108274,6.369376875971873,5.704543288011584,0.011398948573088695,0.005031173098077864,0.015913133959333997
Russia,2014,0.0,12.636932148969866,52.39784455545973,23.276792980098534,5.831847873342128,5.829849747112924,0.005373842591587094,0.0032267876993363614,0.018132064725886247
Russia,2013,0.0,13.105497767474217,52.89284697892565,22.222240204486564,5.616608109497715,6.146349017989928,0.0003610285379365053,0.00014939111914614013,0.015947501968850458
Russia,2012,,,,,,,,,
Russia,2011,,,,,,,,,
Russia,2010,,,,,,,,,
Russia,2009,,,,,,,,,
Russia,2008,,,,,,,,,
Russia,2007,,,,,,,,,
Russia,2006,,,,,,,,,
Russia,2005,,,,,,,,,
Russia,2004,,,,,,,,,
Russia,2003,,,,,,,,,
Russia,2002,,,,,,,,,
Russia,2001,,,,,,,,,
Russia,2000,,,,,,,,,
Russia,1999,,,,,,,,,
Russia,1998,,,,,,,,,
Russia,1997,,,,,,,,,
Russia,1996,,,,,,,,,
Russia,1995,,,,,,,,,
Russia,1994,,,,,,,,,
Russia,1993,,,,,,,,,
Russia,1992,,,,,,,,,
Russia,1991,,,,,,,,,
Russia,1990,,,,,,,,,
South Korea,2022,0.24492820708359794,22.622063255273204,17.54327319948306,43.042832124745104,12.477315953987716,0.26155703631770294,1.9920034311478647,0.2480160135342239,1.5680107784275075
South Korea,2021,0.19898336236606806,24.172008279129184,17.88311389476405,42.966938215150186,11.369589530907612,0.2290429169631311,1.8533764272915538,0.23844190066936236,1.0885054727588508
South Korea,2020,0.2406880709593422,25.19828648088847,17.256749838266614,42.15940238576614,12.107614710734929,0.30541141764224067,1.523218075989048,0.24812615713976793,0.9605028626134496
South Korea,2019,0.23483065529814667,27.568103198521648,16.169149634855355,42.90882406918992,10.650023257988225,0.21212093230482623,1.0795630960941585,0.20378152957919782,0.9736036261685266
South Korea,2018,0.22669248362927075,28.75020433990863,16.490979516368444,42.78511087419252,9.669863736306372,0.2535669260630454,0.7674336533636273,0.18606699952556052,0.8700814706425246
South Korea,2017,0.14445844186817056,29.07839053740629,14.43609563560844,43.65285177037752,10.99749729158555,0.21687625084647016,0.5975629782520266,0.16749519680758157,0.7087718972479491
South Korea,2016,0.15094332987842776,27.775125793434157,13.961364251075228,44.527403203304054,12.194585908029183,0.22329415136354488,0.43272765527368334,0.13204244698741904,0.6025132606543104
South Korea,2015,0.15630464439033795,29.96993700440037,13.774633445995388,42.0567216881143,12.847547752124974,0.17434908017130746,0.34371934444987257,0.10908133001372043,0.5677057103397334
South Korea,2014,0.162037378218639,30.140027070713028,15.354400341945851,40.83298942227856,12.485230248451172,0.22888508949056946,0.22412560614323407,0.09531249232341396,0.4769923504355388
South Korea,2013,0.19752782023078883,29.375394544552325,17.0287751912244,41.352202913759925,11.242761907888909,0.36209819954491473,0.14078154978029406,0.09692089532729155,0.2035369776911578
South Korea,2012,0.1301446950336088,29.156671081512986,16.331387070096564,41.4431262086419,12.297336790593267,0.33835755280715824,0.09606954315667729,0.07781943900361271,0.12908761915421493
South Korea,2011,0.1230061068803178,30.626726970811774,15.244544259069928,40.49559912533186,12.888484847340578,0.39910116489206204,0.08011602663527477,0.07489243652472662,0.06752906251347197
South Korea,2010,0.1366384247663895,29.53888976505764,14.821647345773908,41.94631723227841,13.030860858293442,0.33649269906325313,0.0706898067405875,0.0746737222578726,0.04379014576850554
South Korea,2009,0.10513623963664684,28.373980559043094,12.623284333775548,44.34786010762592,14.084806106153453,0.27941485067168387,0.05623152735640685,0.06807535949409406,0.0612109162431222
South Korea,2008,0.07384988196535815,27.49221894040261,13.35263086181203,44.06824515872002,14.557581986779974,0.3085244221380846,0.028574361109114366,0.04380925201334805,0.07456513505945363
South Korea,2007,0.040464943289090935,25.222929843677345,13.19084437939029,46.98125342434128,14.100633005505486,0.3733463635540654,0.007344041818864663,0.03861075451304095,0.04457324391053503
South Korea,2006,0.023215921928599056,24.671298118274635,12.543562618022069,47.12656159839376,15.208301115000816,0.36947016398304344,0.0032951631124463173,0.025462624050721548,0.028832677233905278
South Korea,2005,0.0059372930510835555,24.25429882852641,12.09251520479855,47.849938724090954,15.349729396451325,0.4003105660980567,0.0015604424044514474,0.014158160352583864,0.031551384226591456
South Korea,2004,0.0025183425843074204,24.34517190442575,11.676846279581673,49.22041557374534,14.222929981419355,0.4888339050757982,0.0011017748806344966,0.005390827094533072,0.036791411192616225
South Korea,2003,0.0,23.943038652630495,10.19768871879251,50.72886943089392,14.531884614734118,0.5705718765931436,0.0008859186452854228,0.002899370111843202,0.024161417598693353
South Korea,2002,,,,,,,,,
South Korea,2001,,,,,,,,,
South Korea,2000,,,,,,,,,
South Korea,1999,,,,,,,,,
South Korea,1998,,,,,,,,,
South Korea,1997,,,,,,,,,
South Korea,1996,,,,,,,,,
South Korea,1995,,,,,,,,,
South Korea,1994,,,,,,,,,
South Korea,1993,,,,,,,,,
South Korea,1992,,,,,,,,,
South Korea,1991,,,,,,,,,
South Korea,1990,,,,,,,,,
United States,2022,1.6285178027947989,10.289184217926644,33.076339666896025,37.69148313407982,7.626440913915185,2.5301545257575206,2.0175722545782615,4.297998646636568,0.8423088374151689
United States,2021,1.6027697642522893,11.31968118433808,32.21440072670582,38.01653064572227,7.94250566120116,2.5109053666706953,1.6750225399675867,3.852819716027242,0.8653643951148395
United States,2020,1.5376967816447487,10.389672518843666,33.8529278531827,36.71244207283678,8.516830910907755,3.018575508487855,1.4094933991028367,3.643801724945581,0.9185592300480896
United States,2019,1.5649069494293888,11.855091129197374,32.02288353268365,38.69814281929275,8.109700251851919,2.8315795942034137,1.0710018907802796,2.964529139566844,0.8821646929943969
United States,2018,1.511756698264578,13.784659828495885,30.710430860055627,38.4821495123007,8.058649827731825,2.8618654505490486,0.9322376966447358,2.722556417524334,0.9356937084332854
United States,2017,1.5881851487062064,14.921524937226534,28.660728152839205,38.95489102417868,8.380806715047003,3.0593248468280954,0.804577089069574,2.647694355674865,0.9822677304298418
United States,2016,1.5908976933229406,15.397573780816115,29.121585031382235,38.7261124706733,8.469643103585682,2.7450176203147754,0.5767645097898197,2.386200756905745,0.9862050332093854
United States,2015,1.465065954009767,16.813891403094537,28.88020258024303,38.41498313281313,8.422182409219051,2.57773789227434,0.412373744670842,2.01494292623709,0.998619957438201
United States,2014,1.3867979329453972,19.275327637094268,27.783288622340702,37.28721759785279,8.391278623347388,2.6652070183904057,0.3044635302128767,1.9121743752177476,0.9942446625984079
United States,2013,1.3814889130020664,19.52083332280644,27.480942852792918,37.42089134964742,8.442716850199371,2.8236438407417617,0.16991381562374544,1.7959363642734545,0.9636326909128351
United States,2012,1.2854589631059545,19.316633918031254,27.472315702141938,37.81794478834382,8.506769619428214,2.999748920696349,0.09892660303994798,1.557114872434427,0.9450866127781041
United States,2011,1.2491611620028622,21.27442036994077,25.58536743125571,37.68379414744518,8.55910177320557,3.389550768434689,0.05081616838082965,1.3016915451971198,0.9060966341372703
United States,2010,1.1435517254732948,22.351156650976726,24.976759859069865,38.1137463531041,8.717785793044161,2.7515787401021083,0.03222504432725741,1.0225392279129073,0.8906566059895888
United States,2009,1.0282077295320993,21.837324286720897,24.601277089151274,38.78525567872895,8.976133943398128,3.020505840745047,0.023094513439867632,0.8302035447967041,0.8979973734870367
United States,2008,0.8604983034982768,23.6051265656105,23.816661929019826,38.90738123863069,8.666280838161303,2.671699554873274,0.017378945927733126,0.5951219127944263,0.8598507114839726
United States,2007,0.6146368662033044,23.40341530203554,23.061752079393177,40.651206030494244,8.510620373314374,2.539319611059576,0.011443336547345464,0.3635670324753171,0.8440393684770995
United States,2006,0.4932931976703377,23.40870244112338,21.97075464270553,41.46700153171846,8.474683496417239,3.0432407258069656,0.00878713623184975,0.286241150031624,0.8472956782946274
United States,2005,0.34921789498401956,23.585751136941614,22.11780224200304,41.67232469642569,8.404893428062952,2.834965549965881,0.007967259024695271,0.19142974878645155,0.8356480438056548
United States,2004,0.2990123969297275,23.25484178910441,22.478916014162927,41.631551010952776,8.53317962414937,2.8128624517321223,0.00748023602300983,0.15305856701356446,0.829097909932084
United States,2003,0.2415190747302011,23.557660542065197,22.827424797416505,40.95389515229864,8.480980235450867,2.9679518785952035,0.006713391008855117,0.12423374564269271,0.839621182791839
United States,2002,0.1785773565417732,23.189936423312524,23.580302980696484,40.46876156819987,8.745495401201476,2.8654360944452986,0.006677352712562363,0.11608554875233704,0.8487272741376889
United States,2001,0.15170892509410416,23.54558252723174,23.179990722724465,41.048660159195585,8.804393044667536,2.383538161478622,0.006510301094672206,0.07715497912613005,0.8024611793871597
United States,2000,0.13939501291107553,23.682181630839153,23.67227785306591,40.13547946075531,8.48270809441898,3.038384089221247,0.005775006210109417,0.06293362931903974,0.7808652232591784
United States,1999,0.12434766292482403,23.185329818051187,23.2721116772727,40.58174386669124,8.377362940660666,3.6056008094556455,0.005904078027186027,0.0516269836623801,0.7959721632541893
United States,1998,0.12172074898985769,23.63288263260806,23.60330104915258,40.18074672822082,7.8873195271571825,3.733127630206297,0.006079374047893002,0.03542185897537657,0.7994004506419304
United States,1997,0.110862790137614,23.55312796656286,24.16273524664742,39.76200239405876,7.406911685898228,4.152261979218749,0.006212955254296259,0.03874122765234511,0.8071437545697271
United States,1996,0.08820654209251243,23.23917282977787,24.19936188762795,39.53333040026908,8.009562584338017,4.084431076348339,0.006362921235023538,0.03839214186778724,0.801179616443426
United States,1995,0.12711930731604026,22.977991827997574,24.566987277757406,39.429609727457624,8.263272622518308,3.780770261164813,0.006248738492266086,0.03882763148613201,0.8091726058098149
United States,1994,0.12109794349277606,23.270586524451247,24.05956191813501,40.38450591149061,8.030528302057887,3.2193850074986194,0.006229957295405937,0.04322347730020183,0.8648809582782616
United States,1993,0.1101281563565866,23.61028989198899,23.9393490095905,40.08566131318731,7.793293225632709,3.530317329329575,0.006006834880275017,0.0383838886513232,0.8865703503827402
United States,1992,0.09622710732236125,23.239560100910783,23.848385887942232,40.583382021616075,8.067437109179682,3.2452390061784824,0.00527732242017395,0.03764839195533526,0.8768430524748742
United States,1991,0.08588206716527787,23.421070442518772,23.404942916264254,40.34543203432555,8.104270193337193,3.763325695237681,0.006263203000242556,0.03904092732965904,0.829772520821385
United States,1990,0.07401816778206304,23.612551938344403,22.87210927493248,41.168986312500074,7.6216816566763725,3.8230894571906657,0.00484813911965225,0.036843203218598165,0.7858718502356742
